caseID,anthrax,babesiosis,blackleg_black_quarter,cbpp,colibacillosis,cowdriosis,fmd_foot_and_mouth_disease,fasciolosis,lsd_lumpy_skin_disease_,lungworm_verminous_pneumonia,pasteurellosis_pneumonic,gi_parasites,rabies,trypanosomosis,tuberculosis,zz_other,coenurosis,contagious_ecthyma_orf_,haemonchosis,hypoglycemia_pregnancy_toxemia,mange_mites,nasal_bot,pox,ppr,trichostrongylosis,brucellosis,ccpp,mastitis,camel_calf_diarrhoea,plant_poisoning,abscess,respiratory_infections,sudden_death_unkown_d,african_horse_sickness,ascaris_foals,gi_non_infectious_colic,habronemiasis,heat_stress,epizootic_lymphangitis,ulcerative_lymphangitis,resp_lower_bact,resp_upper_bact,resp_asth_lungworm,resp_viral,strangles,tetanus,hemorrhagic_septicemia,region,location,species,age,breed,sex,app_disease,user_disease
4714,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4715,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4716,7.26E-08,0.0469482,1.32E-06,2.77E-05,3.94563,0.136347,0.598406,18.4975,0.000406298,0.287398,5.61E-07,71.3651,4.10E-07,0.0708053,0.000436771,5.05097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,qulaxaa,Cattle,Older than 2 Years,Local,Female,GI parasites,-1
4717,-1,-1,-1,-1,-1,0.00075577,-1,-1,-1,0.308261,2.11E-05,-1,-1,-1,-1,1.04E-15,-1,31.5635,-1,0.00104655,1.90646,-1,0.0101982,7.61E-07,0.533249,48.7972,0.00248823,16.8768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,qulaxa,Goats,Older than 2 Years,Local,Female,Brucellosis,-1
4718,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4719,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4720,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4721,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4722,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4723,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4724,0.000312605,75.3264,0.00263261,0.662648,1.01213,0.271564,8.48289,0.0199878,6.58428,1.05543,0.0381308,0.0298676,1.84E-05,6.46237,0.0511088,0.000267747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokorruu,Cattle,Older than 2 Years,Local,Male,Babesiosis,-1
4725,0.374219,31.2222,4.15873,0.672429,0.30417,0.482114,43.6008,0.0319024,17.0043,0.879959,0.105097,0.0942882,0.00666675,1.03296,0.0301028,7.75E-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,baso,Cattle,7-12 Months,Local,Male,Trypanosomosis,-1
4726,0.0135392,0.391086,0.00512946,0.0263552,1.55E-05,3.76262,0.455071,0.00478935,0.0207375,30.0595,0.00555826,0.000274434,64.9227,0.000213237,0.00199039,0.330416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,sokkoruu,Cattle,Older than 2 Years,Local,Male,Cowdriosis,-1
4727,0.85951,7.86654,1.51346,16.2173,15.1121,6.68923,14.1341,0.163441,9.17703,0.80615,13.4372,0.603521,0.0893794,10.0523,3.26883,0.00997334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,kurkura1/Bishoftu,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),-1
4728,0.0314623,3.24719,0.232467,2.68225,6.42317,48.0748,32.3618,0.0270322,1.3776,0.429209,2.77332,0.0931572,0.0593412,1.60431,0.540645,0.0422123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,kurkura1/ Bishoftu,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),-1
4729,2.08213,9.13667,10.5856,12.5714,12.1124,9.13667,12.2572,0.122537,10.8519,0.453682,10.4163,0.452478,0.0692857,7.29686,2.45074,0.00408894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi1/Bishoftu,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,-1
4730,0.0408011,7.89888,0.141868,28.4996,0.781226,9.06759,5.04155,0.00736474,4.96921,1.10198,29.4673,0.17766,0.014625,7.22062,5.56185,0.00789108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Batu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4731,0.000787241,0.0362726,0.0062894,0.077494,96.0934,0.215908,1.37673,0.01562,0.406654,0.0959116,0.0642093,1.19071,2.62E-05,0.395804,0.01562,0.00853703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi2/Bishoftu,Cattle,Older than 2 Years,Local,Male,Colibacillosis,-1
4732,22.8405,0.120484,67.4509,0.0616507,0.0199216,0.092961,3.27627,4.56E-05,5.65265,0.0609507,0.015673,0.000216245,0.406905,0.000234315,0.000639008,6.43E-12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,welicit,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,-1
4733,9.78343,0.139863,7.91753,0.00248456,0.000471134,26.5092,6.27506,1.37E-07,2.04699,0.12403,0.00132652,9.50E-08,47.1989,0.000268924,0.000420309,2.57E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,olanchit ,Cattle,7-12 Months,Local,Male,Blackleg /Black quarter,-1
4734,9.78343,0.139863,7.91753,0.00248456,0.000471134,26.5092,6.27506,1.37E-07,2.04699,0.12403,0.00132652,9.50E-08,47.1989,0.000268924,0.000420309,2.57E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,olanchit ,Cattle,7-12 Months,Local,Male,Blackleg /Black quarter,-1
4735,-1,-1,-1,-1,-1,1.49279,-1,0.848176,-1,14.5038,14.8431,-1,-1,-1,-1,14.9279,0.424088,0.949958,0.424088,11.4504,0.424088,11.9763,12.0441,13.6556,2.03562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,olancity,Sheep,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4736,5.69963,0.00359109,0.693354,0.000279508,4.07E-05,0.00453945,0.0203089,0.000945424,0.270357,6.17681,0.000116166,0.000409921,87.1234,0.000300077,0.00591654,8.11E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Wolenchiti,Cattle,Older than 2 Years,Local,Male,zz_Other,62
4737,0.131004,6.24105,1.08215,13.3336,12.8468,5.30701,10.7987,4.90751,7.30153,1.51414,10.685,8.08992,0.00996424,12.8329,4.90751,0.0110885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,kurkura1/Bishoftu,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,-1
4738,-1,-1,-1,-1,-1,1.00514,-1,-1,-1,0.0102012,0.893172,-1,-1,-1,-1,93.5655,-1,0.0354191,-1,0.0117301,0.00946891,-1,0.0840582,3.67409,0.0909047,0.0592036,0.466489,0.0946386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Olancity,Goats,7-12 Months,Local,Female,zz_Other,30
4739,0.0303658,5.0315,0.319823,0.558925,31.5126,12.1257,11.1091,0.983112,4.79429,1.0701,0.367756,4.78379,0.00440562,26.7624,0.255064,0.290999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Limmu Gannat,Cattle,Older than 2 Years,Local,Female,Colibacillosis,-1
4740,0.00237001,0.0111112,0.0157577,3.38629,0.000152604,24.312,10.7315,1.93E-05,2.74403,0.74645,57.8578,0.000093159,0.000280751,0.0145456,0.177561,3.52E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,adama,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,-1
4741,0.0314623,3.24719,0.232467,2.68225,6.42317,48.0748,32.3618,0.0270322,1.3776,0.429209,2.77332,0.0931572,0.0593412,1.60431,0.540645,0.0422123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,yatu/Bishoftu,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),-1
4742,0.0295618,3.05106,0.236174,2.90999,6.2804,45.171,35.548,0.0293275,1.51324,0.299688,2.41114,0.108294,0.0127883,1.80375,0.58655,0.00909693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,kurkura1/Bishoftu,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),-1
4743,0.0437285,15.6254,0.178333,3.00287,3.78396,4.5744,7.68307,9.97213,3.78217,2.45035,1.53134,14.6169,0.0103938,29.9849,2.58723,0.172872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,kurkura1/Bishoftu,Cattle,Older than 2 Years,Local,Male,GI parasites,-1
4744,0.285689,0.234149,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0279897,0.0202082,1.10312,-1,42.9165,-1,-1,-1,-1,0.00576041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.4331,0.199189,0.00294009,0.000968907,0.0199471,3.46117,0.322998,10.2007,8.49099,1.7054,1.04371,13.51,0.0153209,-1,Oromia,Dembi1/Bishoftu,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,-1
4745,-1,-1,-1,-1,-1,1.27547,-1,0.0985718,-1,2.32895,12.4326,-1,-1,-1,-1,12.3406,0.000103991,0.000612228,0.00647631,0.000430442,0.000866305,0.000632282,13.8625,57.6411,0.0111559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,kurkura1/Bishoftu,Sheep,13-24 Months,Local,Female,Pasteurellosis_pneumonic,-1
4746,-1,-1,-1,-1,-1,8.41433,-1,-1,-1,0.56908,10.2228,-1,-1,-1,-1,9.90806,-1,0.223438,-1,0.0598102,1.39242,-1,20.948,33.2231,2.28185,0.0767976,12.232,0.448174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi1/Bishoftu,Goats,7-12 Months,Local,Male,Contagious ecthyma /Orf/,-1
4747,0.661436,6.25924,1.20423,12.9038,12.0244,5.32249,11.0051,4.74931,7.68939,2.60281,10.3406,7.82913,0.157216,12.4192,4.74931,0.0823317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi1/Bishoftu,Cattle,Older than 2 Years,Local,Male,GI parasites,-1
4748,0.85951,7.86654,1.51346,16.2173,15.1121,6.68923,14.1341,0.163441,9.17703,0.80615,13.4372,0.603521,0.0893794,10.0523,3.26883,0.00997334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi1/Bishoftu,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),-1
4749,0.169475,7.80868,1.35397,16.6827,16.0736,6.64003,13.8071,0.168132,8.67525,0.466871,13.8228,0.620842,0.00563954,10.3408,3.36264,0.00133723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi 1/Bishoftu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4750,0.169475,7.80868,1.35397,16.6827,16.0736,6.64003,13.8071,0.168132,8.67525,0.466871,13.8228,0.620842,0.00563954,10.3408,3.36264,0.00133723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi 1/Bishoftu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4751,0.169475,7.80868,1.35397,16.6827,16.0736,6.64003,13.8071,0.168132,8.67525,0.466871,13.8228,0.620842,0.00563954,10.3408,3.36264,0.00133723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi 1/Bishoftu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4752,0.169475,7.80868,1.35397,16.6827,16.0736,6.64003,13.8071,0.168132,8.67525,0.466871,13.8228,0.620842,0.00563954,10.3408,3.36264,0.00133723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi 1/Bishoftu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4753,0.169475,7.80868,1.35397,16.6827,16.0736,6.64003,13.8071,0.168132,8.67525,0.466871,13.8228,0.620842,0.00563954,10.3408,3.36264,0.00133723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi 1/Bishoftu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4754,0.169475,7.80868,1.35397,16.6827,16.0736,6.64003,13.8071,0.168132,8.67525,0.466871,13.8228,0.620842,0.00563954,10.3408,3.36264,0.00133723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi 1/Bishoftu,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4755,-1,-1,-1,-1,-1,7.69231,-1,-1,-1,7.69231,7.69231,-1,-1,-1,-1,7.69231,-1,7.69231,-1,7.69231,7.69231,-1,7.69231,7.69231,7.69231,7.69231,7.69231,7.69231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,olancity,Goats,Older than 2 Years,Local,Male,zz_Other,31
4756,-1,-1,-1,-1,-1,7.14286,-1,7.14286,-1,7.14286,7.14286,-1,-1,-1,-1,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,olancity,Sheep,Older than 2 Years,Local,Male,zz_Other,31
4757,-1,-1,-1,-1,-1,0.0153665,-1,5.73E-05,-1,1.18455,4.10665,-1,-1,-1,-1,9.90E-08,3.17E-07,0.00125645,6.94E-05,5.55E-08,2.42E-05,0.00917414,94.6808,0.00195364,8.96E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,adama,Sheep,Older than 2 Years,Local,Female,Pox,-1
4758,-1,-1,-1,-1,-1,0.0126899,-1,-1,-1,0.000237784,6.26905,-1,-1,-1,-1,7.54617,-1,2.47E-06,-1,5.18E-08,5.22E-06,-1,22.8445,61.7019,0.000342033,4.50E-08,1.62511,2.34E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,welenchity,Goats,7-12 Months,Local,Female,PPR,-1
4759,-1,-1,-1,-1,-1,0.0126899,-1,-1,-1,0.000237784,6.26905,-1,-1,-1,-1,7.54617,-1,2.47E-06,-1,5.18E-08,5.22E-06,-1,22.8445,61.7019,0.000342033,4.50E-08,1.62511,2.34E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,welenchity,Goats,7-12 Months,Local,Female,PPR,-1
4760,2.84E-05,5.9509,0.000810191,0.00925065,54.3017,2.55557,36.3515,0.0478437,0.0139435,0.0188349,0.000300894,0.496629,0.000010861,0.153323,0.000659011,0.0986825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokoru,Cattle,13-24 Months,Local,Female,Colibacillosis,-1
4761,-1,-1,-1,-1,-1,0.000159379,-1,0.0429709,-1,0.0955172,42.5702,-1,-1,-1,-1,0.0159457,1.40E-05,0.000688535,0.00416412,0.122214,0.00324234,5.69E-05,40.7767,3.57631,12.7918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokoru,Sheep,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4762,5.08E-05,46.7036,0.00537931,0.273207,0.0270757,18.0758,11.5904,0.00484564,4.35057,0.570118,0.0129857,0.00351242,3.83E-06,18.2885,0.0891159,0.00490199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokoru,Cattle,Older than 2 Years,Local,Male,Babesiosis,-1
4763,0.85951,7.86654,1.51346,16.2173,15.1121,6.68923,14.1341,0.163441,9.17703,0.80615,13.4372,0.603521,0.0893794,10.0523,3.26883,0.00997334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,01/Bishoftu,Cattle,Older than 2 Years,Cross,Male,FMD (Foot & Mouth Disease),-1
4764,-1,-1,-1,-1,-1,0.00512407,-1,1.00018,-1,0.0198348,19.979,-1,-1,-1,-1,11.7298,0.00438299,0.000426655,0.0449321,0.0262054,0.00216602,0.000150561,2.10462,64.824,0.259196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Amhara,Bati,Sheep,7-12 Months,Local,Female,PPR,-1
4765,-1,-1,-1,-1,-1,8.83E-05,-1,16.8539,-1,0.00522216,0.00931412,-1,-1,-1,-1,82.765,4.41E-07,1.05E-07,0.0721467,1.83E-06,0.000008229,7.10E-08,0.00165592,0.0601266,0.232528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi2/ Bishoftu,Sheep,Older than 2 Years,Local,Female,Fasciolosis,-1
4766,0.85951,7.86654,1.51346,16.2173,15.1121,6.68923,14.1341,0.163441,9.17703,0.80615,13.4372,0.603521,0.0893794,10.0523,3.26883,0.00997334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi1/Bishoftu,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,-1
4767,0.85951,7.86654,1.51346,16.2173,15.1121,6.68923,14.1341,0.163441,9.17703,0.80615,13.4372,0.603521,0.0893794,10.0523,3.26883,0.00997334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,01/Bishoftu,Cattle,Older than 2 Years,Cross,Male,FMD (Foot & Mouth Disease),-1
4768,9.55552,8.32909,10.7073,11.0586,10.3049,8.32909,11.3542,0.107791,10.388,0.708882,9.16282,0.398026,0.993667,6.41875,2.15581,0.0275962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi2/Bishoftu,Cattle,Older than 2 Years,Local,Female,Blackleg /Black quarter,-1
4769,-1,-1,-1,-1,-1,0.00349362,-1,0.000350264,-1,11.4905,44.6251,-1,-1,-1,-1,4.78E-12,2.57E-06,5.72E-05,2.92E-05,0.000352699,0.000237217,0.00143916,40.1938,3.68436,0.000320516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokoru,Sheep,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,-1
4770,0.0562138,34.7224,0.274362,29.1647,0.00867359,1.11357,12.9672,0.000909715,9.35639,6.37935,4.55827,0.0222427,0.00308747,0.808246,0.564335,1.74E-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokorruu,Cattle,13-24 Months,Local,Male,Babesiosis,-1
4771,0.00196345,0.0164066,0.13469,1.87954,0.124601,0.734767,3.71756,0.0274059,10.4194,60.4413,0.209288,0.725626,0.00236904,6.01345,15.5516,6.36E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Sokorruu,Cattle,Older than 2 Years,Local,Female,Lungworm /Verminous pneumonia,-1
4772,6.03E-07,4.86E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.11E-09,5.56E-12,9.50E-07,-1,100,-1,-1,-1,-1,9.74E-16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.28E-07,1.70E-09,3.54E-12,6.98E-11,-1,-1,9.31E-06,1.29E-05,7.13E-10,4.89E-07,1.29E-05,2.04E-11,-1,Oromia,Sokoru,Donkey,Older than 2 Years,Local,Female,zz_Other,34
